pru,prp,pur,puu,pup,ppr,ppu,ppp
0.1771093774659792,0.4997535051462201,0.8130862265151644,0.8617543955803514,0.6997930614267197,0.8572953303811214,0.6871890748403185,0.572249267770291
0.7631860245862198,0.9073190690980204,0.23645595154970833,0.39842656698132217,0.3493246366377625,0.046770821724407496,0.1222890617720449,0.95176838252514
0.09143209616281478,0.32083931851589786,0.4502607078033405,0.9348868692924114,0.2954589620985715,0.8998365461880479,0.7652783098124254,0.965952422100177
0.6650584899276518,0.0028485114257020827,0.5239002128875624,0.4070190594040023,0.328254241056805,0.9375238321730691,0.8052124922469962,0.33922461619766087
0.02775757586884786,0.9702050116628094,0.18472411604311134,0.31950214173695857,0.4561715471220643,0.8940627615631693,0.7675493943021321,0.1023370965326823
0.10686137537724771,0.7688174505419907,0.6408145088333919,0.547443187264122,0.7553906859515711,0.7117111995063786,0.016137758541727054,0.40191295282310247
0.47814994482078277,0.5655022524967371,0.21772115368489897,0.6252261861854577,0.789377434903544,0.7256820236597404,0.4224560939712968,0.49222448258857754
0.10131924456046926,0.1774887835927944,0.20425606995910783,0.921272932979601,0.04044843589566838,0.5325622636871841,0.6431501957591345,0.9997715271831923
0.865383336484917,0.1003811954005982,0.6827746098466467,0.08866266271887879,0.006501342876563343,0.4279634142838298,0.0984451312529887,0.5156854361529154
0.8775382999303402,0.4397167170578373,0.07991071135482208,0.17365383960852365,0.6677881433189832,0.5396465060252248,0.261595359024659,0.5643893808027582
0.4604437939255748,0.41609491292069156,0.501548417655371,0.8918205801397601,0.37569457072631407,0.16509978262983327,0.6172499002111712,0.3588949789503697
0.12370922883304203,0.44287202766027134,0.6004888376100542,0.5023664560956488,0.9243597885447988,0.636321266248657,0.6981985723014829,0.9718564520339424
0.6353559506243945,0.5559302568965605,0.9413526699173392,0.9003699466945502,0.04219465809256717,0.6324681661894406,0.7908314057024927,0.41375882819485355
0.2848347144164105,0.9583086446771418,0.5342655860426063,0.9739773206227711,0.7764027675722941,0.7652895216961548,0.6024703301812209,0.9691658694576363
0.22294041164731593,0.8997260752009275,0.28968610998781463,0.7689269092904572,0.18396864862345663,0.6312140450675847,0.19403098591406398,0.8412238557245684
0.5327783884254045,0.8571805185591553,0.7662490081179338,0.2516309552496977,0.4477625795758877,0.6914265741917707,0.9150831145818864,0.9461777175498335
0.005515482058728094,0.9110721200756111,0.6226704252873483,0.0700387463920793,0.203015625669125,0.7865138074229735,0.35961597011933866,0.9628955792006667
0.6726187378759539,0.4291292869501785,0.404643497808014,0.6660913029080442,0.5005890902180099,0.014400999836008066,0.371240274017397,0.26926116060015515
0.9044452403461742,0.4619561098235525,0.646684889040151,0.6592785383893913,0.3147966400437693,0.9127747954847805,0.35440502874400415,0.28262638202030965
0.29332959677038317,0.04481775944345434,0.18168101577693585,0.3467423700809492,0.49081674635673844,0.41775325741611935,0.2824818746182606,0.7775923515519488
0.14539469473959032,0.1569318748655555,0.9910705313733671,0.8075231539807922,0.4077208055897964,0.5168997300112564,0.014742846009902721,0.18438616771867777
0.6883010135789382,0.9930583757422745,0.8126084180656603,0.5545388231814404,0.5322654419563542,0.24572122252438644,0.6948251580761604,0.46671858021680457
0.42411253631008416,0.11653130339707052,0.4489137523895895,0.15193236245761554,0.6334867271618353,0.7507762459752813,0.13139904655558443,0.31676978097922015
0.2331789625900661,0.7509632051292018,0.8566487553198652,0.7738190531036908,0.6049056414305488,0.31594262541076523,0.3568936508295407,0.42773762366152723
0.46082182680770056,0.770435345583248,0.7857223324533755,0.525078779350192,0.7619187798610002,0.8922502533443133,0.13750024072791223,0.7140958594589045
0.6968395666403651,0.0726561150370354,0.6684794245391354,0.2589322980057245,0.8716389337779241,0.06683374597421954,0.5763903947762193,0.3066048159428858
0.8606136135746371,0.1061262637176783,0.24417980574322562,0.08246663759415274,0.7970901142636152,0.6294155752379776,0.09157108909573553,0.292417098723761
0.17377523610407175,0.9996091110052203,0.03241425782588525,0.3883758166986683,0.13659036768525756,0.12572432539840295,0.6294570343807234,0.09064764261655611
0.9788175559571901,0.8377123812375181,0.446966484811787,0.12162769096355963,0.07235133691628481,0.9417332279960885,0.6422787674108905,0.8253818878987478
0.22370638926099118,0.07021248146604908,0.4505311150481982,0.07085902097310537,0.25072510893094,0.37568482884150955,0.07541985581529098,0.018045867186682885
0.7466181138975345,0.37714979210539223,0.7743481565773168,0.5454054397153829,0.8999213101156064,0.6202904201802404,0.9679484034197623,0.5121197512286815
0.7608168464168474,0.1665474678326888,0.08595996590581678,0.26288189247089877,0.8003862659716289,0.40398355558333776,0.3394415364093313,0.34527643231316485
0.37128507481097084,0.3526453291995978,0.6459204963585768,0.040047510385751384,0.7354175922785332,0.8369019072539674,0.5696190321402995,0.6160568215037562
0.44995162290552393,0.7548904167462105,0.6447170405932988,0.829558615541177,0.5522270700388823,0.5644526296791735,0.48425610383477424,0.8194301983560743
0.5890275063587058,0.7603080549983281,0.30145183756854765,0.5368182051999546,0.7108056421251832,0.4144321104772847,0.3429071885941305,0.3894590362636875
0.12462513528666552,0.7486898332045812,0.9286523067313062,0.37660755736803353,0.28756966467540124,0.24381197208519056,0.36024018245171074,0.31334620352628473
0.3431312171845262,0.7983592635441469,0.46267857918830857,0.5546594189217376,0.749602907489516,0.7510657808980531,0.3732938224446656,0.7353104924587208
0.37328004763442635,0.8610551679089442,0.905250974686287,0.7899823102789877,0.3021280047287179,0.14577865246730448,0.9761188114992667,0.045302350433671035
0.44716345048356,0.882382634507191,0.5077080531220597,0.43772044664208054,0.030496480554841332,0.8114953828096275,0.8581563281902532,0.487963262603877
0.7152414768351826,0.9693868189090448,0.5040573559587532,0.8369990676462178,0.8320014591241209,1.4655248789852138e-05,0.5687010066048748,0.34937724044940455
0.13240635946863444,0.6828375194832221,0.6410975523126291,0.3918195252285307,0.19669718134985648,0.44368005792878495,0.7728130316461976,0.8142466375595904
0.9090499559159689,0.024498160712377204,0.8537837127794742,0.4819560464441185,0.0004430881943353615,0.3171143055787228,0.2505826728583235,0.03696181077369742
0.7654644864754973,0.532020494540874,0.3226827526057,0.5625204929523978,0.23878464382200715,0.08072737146208397,0.5521868265795673,0.3296310526659213
0.40532908043039007,0.6473426751381613,0.6207828723742195,0.9360659188154216,0.6697339794536193,0.7535376900017761,0.35629710748462506,0.5361893720404085
0.7898913196690633,0.6752671103565854,0.31141306399886926,0.3151726248135406,0.8937019422187022,0.21316010764872284,0.4780702581622982,0.6102917518675438
0.9350662064572016,0.6435745086813198,0.18393853288965956,0.36173274511726083,0.9418214028524529,0.2634871039893779,0.35367766623180774,0.6612396947267342
0.43549791762016477,0.7911618719227165,0.4458227369733797,0.7373463453606012,0.4416362105547852,0.2507017652490168,0.00031702893387108855,0.7937775434205685
0.6940973599575064,0.9945568445551645,0.05464591593218959,0.06801750003106288,0.1906845716076394,0.776079280414133,0.4531174225001662,0.390785744571748
0.3206729598163569,0.42279706865434363,0.9773797168446882,0.3441984129699669,0.9913764512451271,0.5099045575374068,0.028463909569126256,0.32688728787097543
0.4858691903705302,0.3465434110761483,0.9345493320802755,0.38872086974035136,0.32750810689003507,0.06442789518886538,0.9340511248467611,0.7765137993587955
0.0885536495360042,0.6750082011466095,0.8299220291922911,0.6509869580727179,0.9777551280923141,0.988845408484879,0.8542562951330782,0.10231831432112992
0.07095233937446166,0.05706945217028814,0.3392600415004935,0.6405542636905891,0.5680875451340943,0.1848512741778655,0.5740636075413674,0.950212945584363
0.1807492334163242,0.15845596963871011,0.8396897935497656,0.9682637368226171,0.5362546892271823,0.02248218631713772,0.25330638616174606,0.8649076070267232
0.3556478084269141,0.7823161495894706,0.6332444138369365,0.1810713289929956,0.16269350272479777,0.7072353486637508,0.6718565842116755,0.6622755649978062
0.07662795632923336,0.8696873499303087,0.941233897250041,0.26164524862787564,0.42805633599555837,0.6256617178136226,0.161036251200246,0.4082345771131405
0.08294475140745083,0.9083298130812499,0.8027662168196383,0.7183849010301118,0.1569012983999819,0.21118064995745334,0.3630057175615816,0.6637795564762106
0.0075136141604829065,0.35247538660702726,0.9225808974477538,0.2272330013190751,0.9410333070189395,0.7795342741477075,0.7211451530540026,0.8567911722478523
0.7440195623342568,0.2815724180602516,0.763790819262461,0.5562760049778328,0.8127448628940678,0.15360199526892082,0.721717453334109,0.7024305254292862
0.3562802610650794,0.9866454952127807,0.8200424275400257,0.5907608044672953,0.34376505500275756,0.07848902932100577,0.1516138020822696,0.6283155569664052
0.26151538994621626,0.8793229501242139,0.9922682610542384,0.8593802411780558,0.9871878784400198,0.9856114253197896,0.9569853693382077,0.6616458363399901
0.2372665714657567,0.2208727129238508,0.5550917831846933,0.028800491040193887,0.9083836204026378,0.006200881987046047,0.7282942278860228,0.2837639602962948
0.5524620685441678,0.0232213852724118,0.8554569519572112,0.1979729915511571,0.2526273440918002,0.756093582382184,0.7683095680217651,0.2593075660239267
0.7354768785394056,0.3244273344904349,0.09251511385727806,0.5236708267695843,0.3073998987777137,0.4183271729837319,0.9638432691375753,0.8723769114831041
0.795132461497664,0.7956753037829761,0.47904541091572295,0.7526373964693617,0.2439651389392563,0.2238660596820451,0.3247990437393661,0.8861224306981981
0.38976010000291716,0.28704946463483727,0.052546914437178516,0.7608786749259289,0.6418459474803704,0.25291146133526576,0.9349373910769021,0.9640048931241945
0.10277064911375433,0.7180670437398169,0.8687313556036135,0.3511509355637471,0.07389352175167574,0.14220255890030076,0.9768854698131659,0.5569701329902853
0.7091113129534116,0.8826471937550373,0.5323405725182907,0.5347508366253472,0.2068996548231955,0.8524625283377417,0.9340999375632826,0.42172209637796587
0.9556170227390152,0.3079361030707629,0.7490503522893596,0.9450233414288014,0.9433361115783357,0.9200666997643171,0.5506197354183578,0.9039643130503073
0.9129509531071185,0.6600428743372753,0.2536962055584264,0.37947788961491347,0.7081788644476875,0.6058879709701137,0.6340828549619315,0.8645874716368801
0.11279526844866217,0.2465634021655474,0.587897884472759,0.7037774003860148,0.1284022408051766,0.5681740941211405,0.7219989160601941,0.49140439805263203
0.8791864839004637,0.2312277914465496,0.4385356929335802,0.6020825013232166,0.16419856045954828,0.5138321043053413,0.7728362333200453,0.2214559207298209
0.48666060958068735,0.25195055917613296,0.12068114991940604,0.07010989158541225,0.9355265914087537,0.0847526072929744,0.23865182229674753,0.580952325611191
0.03420202445473375,0.41497793087754664,0.3820420385438612,0.7064237866818753,0.1693596156913596,0.24950086605642685,0.6649074764646863,0.3533374467216577
0.4655890989943985,0.1319995215002535,0.563183641435272,0.10709742894348218,0.2961110363160381,0.26752312472248496,0.9120230395921535,0.3682679047471249
0.4240649519674463,0.039512426089506,0.10070691190599113,0.27827359927923845,0.8666634178630975,0.6861506877904124,0.661212519959238,0.123222864350929
0.03658582828697565,0.1710021842125844,0.9543417912154688,0.260900719553554,0.0808665873671971,0.6345471309574534,0.5950294494556856,0.49097044659721323
0.923115609693512,0.4550451785882905,0.2788630289387859,0.06322968334108736,0.9426419260554989,0.4050303051353281,0.7366901792018795,0.8041158522293458
0.6258541450391948,0.7897206362192863,0.8172497078098527,0.38233348630140085,0.23345196602182328,0.5058043385737552,0.679800753071376,0.8688346667068195
0.8024113710865973,0.491244643302313,0.896137295549014,0.2414987753784038,0.9724408676334939,0.5674643475524346,0.38877757719960737,0.30908767262375514
0.9843187171971189,0.46288090520329017,0.32572522528724734,0.19552333778837216,0.6694827889042624,0.7832808121693785,0.4565099322515005,0.5443292520325629
0.5047543121693129,0.5751594615707906,0.20406044897275866,0.9128806862957134,0.13883609837015776,0.7654776376858775,0.740927769214772,0.2341986515581238
0.5324868587744122,0.34244010696042904,0.10110300865569688,0.5478401539128205,0.9350063910195004,0.3205412771823902,0.8322912521282538,0.76683416811895
0.8067661013518701,0.10283738098967043,0.4380389099584233,0.45662880730776234,0.023123523763460718,0.45095105676859826,0.8112504658513454,0.3492625788908137
0.8824954803333936,0.09748256065579586,0.9965438090330675,0.6358053183655291,0.1527241938868411,0.05204901028373299,0.8251443821237099,0.7902834852230453
0.2855453258552406,0.8535306723575523,0.9166712359032776,0.35080594326980297,0.39455306143409385,0.4259862096337944,0.8695061849874975,0.9743004139395312
0.7668692007208963,0.013954581780952768,0.7581669929137352,0.6090315993408716,0.4327599814329145,0.5348849018749886,0.3952100235738609,0.8846783655407523
0.28893518285453434,0.24661317146992578,0.27857147369154756,0.013463967195567639,0.23003004857462117,0.7801695479749338,0.16046664924876464,0.3589728887448045
0.726338111826985,0.712999007227784,0.062223661057829505,0.640209156646693,0.6928746388498879,0.9991974712502829,0.9262205122406565,0.3958014129192311
0.2712342426023675,0.21728358947441895,0.4640546837391212,0.2994707820141891,0.17805672213166168,0.1547701271063069,0.3183323394691452,0.9639999549099448
0.06410756691587283,0.8371945666743001,0.6946222160467128,0.7200889488282556,0.5718113856532769,0.08427581381114124,0.867220891122756,0.2371845383668525
0.3142819791569038,0.6495731548018039,0.18274384214238637,0.3598451960865766,0.6505366202624813,0.23344423546516446,0.04285271231683041,0.49816889562078337
0.48922655977196206,0.8898783077977209,0.280919741294992,0.21295275290603843,0.1963340900879912,0.7089835836382321,0.6909561885353371,0.22799720200796836
0.4015093819246055,0.39914008393266975,0.166290094058255,0.4031205143001759,0.39516865394785794,0.8283808880992032,0.8860464489723012,0.019542495663459447
0.8781757883656444,0.8476543738780561,0.5203923258248355,0.20138522115946078,0.8563507267863657,0.19136771682832587,0.7654383725963647,0.32600698518915605
0.4911007974139261,0.9662201068787314,0.6192083014407097,0.6276619639878873,0.3590258767252491,0.9513472985520443,0.7768497484486598,0.11821365527115657
0.48266575948848056,0.8099412635750951,0.04884610092147523,0.9497013694805877,0.48727422500437,0.6029305089926152,0.3783932875688143,0.5529545829709345
0.5267259799954629,0.6297403437087077,0.23283185399363981,0.5717179629826602,0.09162069114259042,0.48001848441154327,0.8773047644067973,0.8677453444824093
0.2425060701903594,0.6085692516419291,0.4747025710093119,0.11316753196919915,0.32538730204126665,0.6621203583539265,0.9915668732172253,0.6452681647762939
0.13375590063364395,0.49036724523078323,0.2669789832533679,0.7874312651634559,0.5297030747087977,0.8509221544011938,0.8005995303768653,0.49465695639659435
0.025265335835770286,0.9337858213775996,0.3727359953235112,0.4715228878751072,0.3984735002805563,0.7274043917388279,0.12342425694127801,0.18568967501090383
0.8436607797451068,0.26606589582423845,0.9006119384102569,0.9321588111618083,0.46143033103916775,0.40382430230111777,0.38436332737418133,0.7190693670093083
0.6687430441789892,0.21367364836558678,0.07992828952578745,0.7121873885008351,0.4020967905208548,0.9791461137114043,0.7518032453714755,0.5898981295794884
0.9807045602643192,0.6609508694871115,0.8121664758123884,0.4972826979004916,0.4621979726387161,0.5502236036947231,0.31113289063691263,0.5635686501317675
0.4610738545573535,0.37705087661547565,0.2906482051494257,0.32108466183184636,0.8750116161639209,0.4703619175913002,0.7792540440881032,0.8127925118554822
0.9591682989548824,0.7486163039431005,0.09323153752415281,0.24783079423664056,0.6099142577291493,0.83318071099681,0.08651680239061821,0.8264914844627275
0.6616377679997052,0.9484996358008071,0.4298372131806667,0.6257380761021556,0.8248435932214273,0.015596727415990497,0.7188601199509511,0.9322369668470675
0.9532349918572053,0.8766941076209566,0.30652575913659397,0.14498544768560506,0.1462063641327379,0.970784351528835,0.08731037265958874,0.9316948896692973
0.22280259660447654,0.20347822341532784,0.5874441905603807,0.9422198465535732,0.997131622992125,0.7095913306066622,0.41432312274102934,0.7277300448217119
0.030963192772921477,0.5588914536726258,0.38656153534019433,0.6308071552568079,0.4869727525287182,0.5600139800504855,0.6930799080638826,0.5732145364773855
0.4016242407622902,0.6934208245370483,0.6697862206498721,0.17327936656950582,0.09839080033531222,0.6979941968010256,0.991462135363466,0.938701759044746
0.698916050765899,0.8291313186482783,0.6042895880260762,0.4336540746661952,0.22490623278593502,0.16377435076915092,0.9123030907085117,0.4573056375132527
0.08414610425016189,0.525212707197888,0.9669703644476775,0.6337772666886516,0.2171313017539851,0.9781125353425575,0.5951926771527558,0.8607879929338271
0.6809040859891051,0.6841300088637605,0.09591127762938667,0.6362505059023084,0.703583340277296,0.4188747073797896,0.1829791611013446,0.2261719869737745
0.3389752614786118,0.9973779162272506,0.5053011933837427,0.5859524869401602,0.35355664993255687,0.7535390564450409,0.7565766821936177,0.07263333874805245
0.13825595337762053,0.6669834592899232,0.5462648798247215,0.4841369345599529,0.5693743228215276,0.5519832193589916,0.7174703262325351,0.18349373783892575
0.7316314195045831,0.2679721850839445,0.47779328355822126,0.16573733400190915,0.756148545794236,0.04794457429300325,0.9592112828881187,0.8849210787843538
0.3538679241863413,0.6621497659691012,0.4040827711367777,0.5306010862964325,0.20043670501555033,0.1188316069496611,0.458374925090991,0.3257850146368926
0.5133143550289024,0.2173930766585369,0.1276228328045198,0.5134890512463095,0.3332427826179668,0.2738438804380743,0.44943368751694324,0.2038676530559579
0.2899284960916867,0.8838207805538778,0.6639610829379102,0.5313409279912749,0.13989611535154367,0.8719730758424503,0.769193282647748,0.3199851336745386
0.44463768969343864,0.40538829191810977,0.9655813118675772,0.5022390661909166,0.8192479443968087,0.5576121269621511,0.8965422252127463,0.7147313621288458
0.3971830159457852,0.6405727547346428,0.8837728142370382,0.9768358557132465,0.6354062697269759,0.8115915936472277,0.18045373014971866,0.6709139006354038
0.192244938761854,0.8855646685982871,0.4072275286488848,0.10314600133674956,0.7658339601868145,0.15874669089599536,0.1490182575266794,0.7678803163152288
0.739753200354597,0.4773134679837301,0.8960832601730817,0.025230773090455516,0.056105392933555986,0.6696560761410721,0.2678082898097044,0.3805064144655186
0.18731423215691412,0.9380052203016584,0.5997047332643315,0.4344468233171267,0.26110394313283125,0.3306684868425602,0.10222024986985478,0.7351206825455082
0.7358528527130185,0.11797359917328665,0.8875908316482424,0.481349469900928,0.9705291694982813,0.273779248047899,0.16660854206493336,0.023338497163581606
0.04042131071398036,0.20546353049212052,0.1535959206733759,0.9536385381657139,0.5943885504064159,0.49683817660627605,0.15415319989132226,0.6170454389729167
0.08745673166707935,0.9543450110025499,0.725083579940042,0.09038290809635763,0.4065155821576041,0.33905500058026283,0.663834634301045,0.08055462126575919
0.2738706877678615,0.5833307214546605,0.5803860099150746,0.6627136341547883,0.17824385386728203,0.08946710670660907,0.41390870247399436,0.3253709816079904
0.17792193803825385,0.6225921701034653,0.44592189532209214,0.8492831428677298,0.829427837769174,0.2933063549413798,0.7578887512162453,0.9023296959276739
0.6918008277085557,0.03144159222645937,0.7058099485842779,0.13422793252768372,0.7244938113654383,0.9039670109050583,0.3925214148918531,0.15146427536928542
0.46154797834094596,0.36073059534377216,0.9476233243759304,0.1288744889047151,0.17963080789717878,0.44723287454829785,0.617624126554027,0.12885222410467234
0.20654891674860854,0.7322260397324146,0.22477807958889207,0.1224071914081708,0.38638921492030387,0.42266844188874597,0.20574461023939972,0.831527563463006
0.1457126799039674,0.02105956543814269,0.20148420592028882,0.7050200136009781,0.863612065559713,0.8902132343226883,0.7923382862463905,0.388628487792953
0.28223398937907707,0.7747303847440349,0.5707445280325378,0.7825001637028802,0.7644414687343299,0.3097257480125941,0.8553088275057943,0.1731198915495027
0.21011025733926847,0.3070592629904223,0.063937399343866,0.5351260963023079,0.4960118807809726,0.2752257979421956,0.5057447388949925,0.5208326008338741
0.8975651434996295,0.43537366333315974,0.8050622717760817,0.2427213355336727,0.11886220400330971,0.621304909448389,0.017860934080316748,0.611240531919746
