symptoms_rectal,symptoms_ural_male,symptoms_ural_female,pru,prp,pur,puu,pup,ppr,ppu,ppp
0.026113123036920347,0.7883270153304219,0.04276284062262119,0.3172230779719476,0.7034508595169896,0.6828746211748126,0.7666177331023433,0.8339748764772339,0.0031639051876096724,0.20463455462458935,0.203228044416624
0.027778401697977195,0.6730776571893691,0.03651217218648234,0.2612511607486646,0.7227535258727831,0.18490841688206983,0.19494089263683223,0.6805896382783942,0.5086735509040248,0.9088999120906656,0.0969349372655921
0.0385894619220268,0.014508624655333313,0.04035135902717358,0.46879932455286866,0.42567601939924804,0.9575296934287953,0.735013130024587,0.16788034601192658,0.24168395420618083,0.9830823502559182,0.9005671439637888
0.038548468682727696,0.6435714665613848,0.030147261924388446,0.3675558324124153,0.5193821325626923,0.41651777803682055,0.42156826740913034,0.6001010392456991,0.2002142450623431,0.8772975185436334,0.6464663385190408
0.014266208062532258,0.8447249134396437,0.03152036571505625,0.38137344885926927,0.3472610521550934,0.7752651603594953,0.5445504370051595,0.03109610419186082,0.23285011052043103,0.02896880632930443,0.7920476051398694
0.06620615039346435,0.6220953740145335,0.018135547216722607,0.737076473471685,0.18045338242426,0.40519718520273873,0.22774370808220823,0.7692527369220347,0.7862409963736913,0.1895854561274748,0.5128492787890302
0.014372320144813216,0.788087080408707,0.03480200550728272,0.9370825368358161,0.9693588900990481,0.822950393580409,0.13827662853115275,0.653958148855483,0.2766125082635068,0.3790398040097138,0.04214067446604164
0.05268899290146891,0.9535318209695834,0.0051405959721240796,0.5932992607332592,0.435066494882985,0.4253626720428456,0.2973810180007984,0.1138073358656515,0.10024027299858851,0.05627535876623402,0.7970513485895179
0.036347590792493896,0.52452098163439,0.048814963461554145,0.8457569206169813,0.3571623878997784,0.4690157607828419,0.2449680496530463,0.5411284640273115,0.5746411210963452,0.06922157693831066,0.7493104083851149
0.02874732738946771,0.8393549282574929,0.017686207365862898,0.4729872539234493,0.36720743637092157,0.22843649219767892,0.8098702107621538,0.33737625293666795,0.5255243398974226,0.7145870099921426,0.12413503101932599
0.07431144619067942,0.5277831137478971,0.10080111865896231,0.4471270633038672,0.5510485247245264,0.2795471247362853,0.8101847450275054,0.07034153519646225,0.2954168215435783,0.6270434758496845,0.48441613636275205
0.04983115784981824,0.3821173718175003,0.0400575324286564,0.15978930249227152,0.9223432365121461,0.15749274518512058,0.5735192288239392,0.6350752423060944,0.046525779098230524,0.3535292481647845,0.2739787466334612
0.04509488752526894,0.9944064928119855,0.051482177013873316,0.1358427822234748,0.0008341202298171035,0.15277493662702768,0.24424689657235144,0.45608746757152674,0.37454933977101423,0.6345444992174937,0.7712169414634623
0.01285709366620164,0.44468010692331605,0.058228228104569055,0.33785401192917897,0.3649179075464053,0.8426273390481653,0.2030303064623622,0.9410981111946248,0.16036150536375215,0.9030949194121541,0.5440510429892006
0.04308428899241487,0.33052863076507377,0.10691678561626981,0.7422627299140276,0.5893931129584659,0.6971670280663105,0.9069075215152544,0.11322014066564379,0.892312313588713,0.9537090805050275,0.257516751472072
0.07336082808840522,0.18995970013309493,0.06962407899591147,0.8135832223623799,0.6977756495846392,0.6878404474307123,0.7244952873558015,0.8650882856607895,0.5691591185240871,0.9671787171281243,0.2802912648900898
0.029406321969573716,0.7559081324857536,0.046609632629524125,0.9261014048387015,0.41898159291796944,0.6844437254723371,0.1824479299259727,0.3324657520248674,0.16344541201657836,0.7744017038902042,0.9116609711446544
0.09975315696666807,0.20788119769861335,0.033835862699453545,0.6146025254817162,0.8854150200281906,0.46937362680766637,0.7761905835455895,0.5365450185260309,0.06968771320798284,0.6396378814365208,0.410762565941552
0.05958004501149435,0.8754003496915926,0.014014462659342778,0.4913731617900262,0.013802768311602986,0.48705882148233615,0.033292269616491454,0.646165144791832,0.3652628319641644,0.33981377529786816,0.04070563707111807
0.040080178383441814,0.4301766930715245,0.02654859871867845,0.9346960012471565,0.2044571785128354,0.4177652937225823,0.15020983935602172,0.31758899975341703,0.9368689414691799,0.9384792601248615,0.5929381280348135
0.07273441748735752,0.37955583203571586,0.06386781353431621,0.9496036493389739,0.28000554060602634,0.9366006098322829,0.3998058592029631,0.9495989475377022,0.8051270111184877,0.562773234831846,0.9796144887470856
0.05648100805477523,0.7088181064027207,0.08378593164676341,0.5486363313030591,0.7262847851592378,0.6992663730974253,0.5399026316788477,0.7673651643942444,0.9485978193398223,0.2655319373177376,0.11553756485982858
0.03911658659511922,0.6147390309234626,0.04153374806923343,0.18637368552009115,0.49547067345137974,0.9716577616357177,0.17312247135392922,0.5540202194269539,0.8679102532290972,0.7387820105555984,0.0030614297666341495
0.06379389781421964,0.9019321962734183,0.05753873179879693,0.0657476441806153,0.0025082440012617058,0.9106235170406853,0.15209135066594404,0.22361610312511937,0.3520183005893329,0.9480896307004054,0.8852447320145664
0.049353962707349985,0.7727249380793492,0.05143666807104056,0.4195246807352765,0.957288130093422,0.26613549944639314,0.7248432049330507,0.09487743650051428,0.4276935052837837,0.41137013162263825,0.6500818066992045
0.01383952285051186,0.3289169341995938,0.04074627431814603,0.9202444719987583,0.40681441656937367,0.6555090168851153,0.056901931033137454,0.30122365138575724,0.3853119891181662,0.5491814908191013,0.1556973457457671
0.056982169330244505,0.3315133278521427,0.06680389220749011,0.22448427759973488,0.28989181391100793,0.6492354958624346,0.7768466071155236,0.31665574818793574,0.029587222497981513,0.8748572444180113,0.283984281861843
0.01965241830809965,0.3947941846473083,0.015838322246602574,0.5984970615160193,0.6909901420852669,0.0835639056132298,0.15281857716140335,0.6660286269727695,0.03539415483477426,0.486380430813379,0.6297986976189754
0.05592261396101694,0.9191526501827303,0.05436214026578455,0.7694964932453053,0.531240338153727,0.7711546275162096,0.8452382979629213,0.026258122507249237,0.7603363305014154,0.3408970340428016,0.7735116829100451
0.007953830063971691,0.5320102271363221,0.125419138436265,0.0721062339745826,0.48210441103688884,0.31830781538163966,0.9872023372585672,0.521165956388552,0.8286203708651778,0.7331593676324656,0.0032047848353600195
0.06873060889039158,0.10526252210034537,0.06913576142876272,0.9135449389976025,0.14364248479456054,0.9584363383070307,0.9895704091336666,0.9114360440559984,0.16150872499931646,0.734645799464123,0.6727226059316784
0.05248394313765263,0.1739877411219347,0.06446874359479593,0.8859022737137814,0.9102069754577191,0.464336229493298,0.13937934204278057,0.13318653123556135,0.33514186530920687,0.46547136655155863,0.3758835449521428
0.01859792183787282,0.6658946636777123,0.05131704872683454,0.07357838335960831,0.9205828126602046,0.5649399715426082,0.56293083781314,0.5475301445138786,0.3911948640988173,0.49571607309730514,0.142742366802736
0.007532394349792758,0.5061666128506873,0.028610458082894818,0.5677579628027501,0.595791902811793,0.3547920903498065,0.27971615212174283,0.38393667578095936,0.026905967755140647,0.28339995780939065,0.09220535606720537
0.029272012921921244,0.05970278807415175,0.08505319317305314,0.6824909811662434,0.6621302152680544,0.2609051999005073,0.26615430820274777,0.8969053971958392,0.1696038345128057,0.24638997119858874,0.4885616225228919
0.04610842111506251,0.02230781683361427,0.007978483713533718,0.0493225617178118,0.47385800471868544,0.951588639539456,0.909077806255866,0.34730196533188207,0.850122316249766,0.07866793377939685,0.6694439099688242
0.006402186373539017,0.957876042414786,0.028336527817850714,0.7189910054884814,0.8106461376869474,0.7979346871717963,0.3336587222973503,0.30878721557668687,0.8062485320158371,0.9909738753372244,0.6196793493691627
0.036282846288762306,0.8941402443161888,0.016625925016205797,0.20488727213360303,0.501665208864707,0.11919447819613871,0.5786523873157102,0.6494382432002516,0.3810148781436433,0.4827699670556954,0.6837897102403292
0.014093752386837674,0.38510953770230894,0.013281140855535603,0.494054666186996,0.2427968244302271,0.33470224104547763,0.7480248238857944,0.37337240620660384,0.21968023913924306,0.5927070342184266,0.42653938066869757
0.028145091348670347,0.6542048986734608,0.042573582004778704,0.6632578968790837,0.3020096012965363,0.9693771939198053,0.7636269274030926,0.10306233715574409,0.05620333249784282,0.7513392063820824,0.2768652449239989
0.05367107575977532,0.9748296233456519,0.03209094326070787,0.9160649412706241,0.749226757141315,0.6504479485739585,0.13484155568588274,0.09821043019971032,0.9944738715672107,0.7000543799336862,0.8492228700671405
0.027411826173686378,0.6234603553468315,0.07615108852328738,0.8235507098851284,0.36756599889092667,0.6131520984567288,0.642658159994968,0.28350897564573874,0.4575696418273141,0.938562041318786,0.5918749768631885
0.08515245431350214,0.3290031253838853,0.075051284499856,0.8402945260835268,0.21240131896873649,0.1713585137918715,0.5831588296941059,0.3269826295864091,0.7319892164136739,0.19210876269011057,0.2701000207844678
0.007552915387014534,0.045119031770266105,0.06701587738668892,0.48367027489998216,0.4423840794790478,0.773802122814109,0.6080015945813902,0.4633991941214861,0.5425758425520565,0.4998664191326292,0.35654417256285376
0.05793531855931726,0.7583570508461452,0.07514880404146479,0.2560874320079921,0.21743487419273821,0.10074646703085677,0.883632321782721,0.8444655259184342,0.8984214717221894,0.6130702721816718,0.11789276799178228
0.1269419246007149,0.6154952194612509,0.02429239379011593,0.8928226685047347,0.24015258156921393,0.312150168027186,0.5887095715737743,0.17682027522571453,0.5884430697729611,0.2507229698928525,0.6044377379161833
0.16581341450807732,0.5070618877117677,0.11110021071694093,0.2941648126251897,0.2007545119356512,0.6857157024008022,0.48205096228406674,0.6816666352834626,0.5056401471990161,0.963615194678979,0.10610585458696875
0.042658968578807466,0.6950130196998109,0.03053004391564991,0.8962158099321135,0.616275366186951,0.9802090636442009,0.3849574201587658,0.9943597062614193,0.6003431774147838,0.3501583820758205,0.22795500877060493
0.024418535002334634,0.3441986886021341,0.006615932822245617,0.4903890447075021,0.8496528290124324,0.05862284575439314,0.9842345966737086,0.9524578859816512,0.4923349863060523,0.16668081423052572,0.9002675700401409
0.016769359892754344,0.6830731122095433,0.02103317775090708,0.054728220414316686,0.8125034301963999,0.7992933311104176,0.9444063958749254,0.774998611304124,0.40479938488273903,0.09109509781609726,0.6871288137742448
0.00956825886810384,0.4921487375452791,0.05236436118275796,0.4334211838874239,0.6030217609833237,0.09552390653568943,0.11779048646429968,0.153398210324048,0.4249134408444395,0.6020329705536864,0.6593454614821846
0.024512513856737868,0.7636881425463945,0.004844547329218855,0.012775383428868858,0.08309225579412682,0.04777634946081688,0.3068597646470498,0.6807524765510328,0.38681004055023105,0.26747940174896745,0.8211156244059219
0.06886596646163823,0.340311353052582,0.09650938559620707,0.7808343050621995,0.9972995000275993,0.7537824141952613,0.19342577566711794,0.32601298675861734,0.4725605332664733,0.9320733139336913,0.2990980314922028
0.02195342044878754,0.19478008694963012,0.09595338889374304,0.6520411222476491,0.5681068963614316,0.02107711068214091,0.5151922931737623,0.5748963406980145,0.8473052480423418,0.8347961995369448,0.6990416166659686
0.01905563242716042,0.4887459207798016,0.03400819799713267,0.7511276510024738,0.8139884787578204,0.7449820673346229,0.1099187420838117,0.8672823191768806,0.92045280091573,0.15696978360587754,0.46304751154946033
0.01636979226921329,0.10116109380544314,0.018520105342701293,0.5323290966919135,0.9848000144148881,0.6968342158878068,0.4609182409399365,0.16031292634217664,0.7417068224521126,0.31091579200045627,0.580145866163167
0.1279611514826795,0.0214148008616033,0.08700866294516621,0.7882715937095832,0.34502966800570867,0.46046185629435676,0.14409211810770706,0.30785977596425285,0.28003141396132325,0.37104376705208897,0.7549410223810529
0.025506129862608442,0.36833038997360157,0.020522400310566603,0.022817084065824278,0.435476177014155,0.14435642814540872,0.46318559076803467,0.9042680870965534,0.144115523561407,0.41011296419110477,0.684583648915089
0.05087147845594923,0.8882783083104079,0.03969648260817275,0.5946069518081981,0.4311056591826129,0.19032378878322898,0.3453159644539232,0.7242324521502319,0.18852435901780074,0.2827230994280048,0.2947044018311523
0.034605582884256164,0.816133085958215,0.030566325848829883,0.6648759713227402,0.6513866596487898,0.407417968499331,0.45781983307486873,0.5421975698647074,0.5720055197468137,0.5210619042268468,0.5543747810681545
0.008832179209394527,0.016204129290051772,0.012784476026008643,0.4236146163780401,0.6275621035538285,0.3152998572786664,0.273534485508264,0.9492271570739832,0.41296900926673996,0.31615492441215265,0.0472022549569151
0.07126588823981785,0.7899732666911132,0.01397824481583822,0.4504896509815116,0.14438954028423967,0.9110663676926728,0.2546314997675182,0.004008368578936161,0.6715184385022176,0.7110376232826595,0.16509226030270607
0.027276901267843906,0.28560288356181696,0.021790600299182818,0.2943291396399461,0.715559111778422,0.5980512867553023,0.1330306557363552,0.3397198985830928,0.13774500872998885,0.6479897589724188,0.8794275427308276
0.029829642357499967,0.34332646509595266,0.03817984065227046,0.06401875893980646,0.6836845940467787,0.3749586456242311,0.6740264015297868,0.6550259897075063,0.9962763498630912,0.9097363042236052,0.9868533262880389
0.025895831021083563,0.9104860298031191,0.04264697057754517,0.024467787710086064,0.7921817386997411,0.8431209014984843,0.04948717833003968,0.5714780998838722,0.9612394633621814,0.5720404147427406,0.10348528702904403
0.04458250954367607,0.339312339292549,0.02071499757963129,0.7263594607809863,0.32578258520776326,0.33455073583912853,0.7208932127740255,0.10413084631199065,0.4542220413433442,0.32749033962251106,0.7025581178902335
0.024752260190768996,0.245766444459248,0.010039894525406249,0.9370280086394359,0.6685663899797893,0.9404440182250119,0.6623242903611575,0.2166932843558047,0.3728102568316459,0.028622602680017706,0.25568565743806493
0.05177886651777014,0.21278745358462692,0.020011661454264758,0.07725661801881178,0.02817385942098727,0.6122328209374135,0.8621962514951786,0.5151137809232549,0.0625710823139074,0.32198051430837626,0.49869238725527754
0.07729899823432537,0.21944578055572872,0.024026522537435528,0.7142342084807377,0.024335327589198208,0.06007308383812904,0.32405356045351763,0.28919564305315104,0.9533338440054008,0.2357347332621208,0.8915831795298136
0.013731038682253937,0.12258013384999111,0.024181610991740134,0.7474140181850077,0.820767234071986,0.869927217410471,0.021790783102714983,0.851687819722219,0.9745265075332682,0.8474092549742438,0.04627538540059539
0.042857287090051564,0.546406103104647,0.01741672336565846,0.8795738330257152,0.9302338201137533,0.42249349232907785,0.28235889088987387,0.22974804180959174,0.27632237333119947,0.039223980158289096,0.2478280623493644
0.030073010852776385,0.8391535545168841,0.05316609496904374,0.8149271920968008,0.11735945546707727,0.18514690537610068,0.14227547574757693,0.47454756632835504,0.06118845529114625,0.8985562608407126,0.6746295922135438
0.03997572452305545,0.3386793871007011,0.08500394189867176,0.9031277964255205,0.5883374148354803,0.5224689111569083,0.7004579314478028,0.08144330772597841,0.20690288207352603,0.37019244474250335,0.04557945975414335
0.04702284306424491,0.006363591400560642,0.09124401337404915,0.037045671266144775,0.2373051156604673,0.4855289151957355,0.9964420870840393,0.30044072835393265,0.6905052628012452,0.07223789107910683,0.16677014520467615
0.020848188066790316,0.6786305838557484,0.024204218231606123,0.4417178598285789,0.06206877008180223,0.9283973341790102,0.4246076703885169,0.6438070847541457,0.8820801131315674,0.6927038461903329,0.5456147496271894
0.009844781040249039,0.9884412915115087,0.05222367031429219,0.8859678021220142,0.3878040800368605,0.4234052076836815,0.4586900839478235,0.7458268359525921,0.7862326081052523,0.930051053277152,0.36933061553863467
0.027956680005235292,0.573420740940614,0.05446391220881112,0.8763216955633041,0.2596502450352053,0.7479025975069953,0.7257843395846381,0.3859589148949111,0.3987096049156351,0.8020450424256019,0.3419309188291034
0.08096655541197131,0.09006520862820866,0.026193508345263534,0.5323590204907273,0.7873771357813926,0.38961170863085326,0.551209369709082,0.24633133084611847,0.03489656464123991,0.6565651910665334,0.2684283249780546
0.03448030746834888,0.917884622225309,0.03970714036161316,0.6276138096933727,0.44109073648343744,0.9711438187133744,0.5088871679151558,0.4435843374537438,0.48430812075232,0.3676485277976286,0.6646465102053551
0.07657980103620446,0.9630292636266791,0.05982431616769808,0.20223620511045104,0.7740756198975001,0.8674931279928885,0.33759641509740657,0.8860220881818252,0.19649199580392862,0.9536584044624202,0.28452579403750977
0.005832987491219951,0.6070519067551138,0.044153947536014426,0.0810395418335873,0.40854399666190755,0.7176026967040839,0.17507532047729246,0.7436458103001771,0.9100385774423082,0.735308430323009,0.19471529775815366
0.054578674900016694,0.4775710241658697,0.04870823253585761,0.8244523750027701,0.7432160387272022,0.6238048598557201,0.1161603374415957,0.6704576510378828,0.5970417187327149,0.6736064847022055,0.3900503314203855
0.040420540579171486,0.9811396637856391,0.059640423629647804,0.07336582550062865,0.8085299421691693,0.46679716108916924,0.5373082277794363,0.2969909871286326,0.19984390639490324,0.7052132007289432,0.41125167250495664
0.02367162911865518,0.1709172360177641,0.0204780303960998,0.4092032768132138,0.45598565740631447,0.07432277031107304,0.1640637878739728,0.7253664868619805,0.9504083488629257,0.8237107984476721,0.6503872973270673
0.0636517657799092,0.41634393328312636,0.005183044403711011,0.8772875726875424,0.8639396143376824,0.21626986525238012,0.5129948178794933,0.5399953080437347,0.15693964418415107,0.30472668133844594,0.1884722548641925
0.07780287998714558,0.4520642175386882,0.0472047531214063,0.2919091777321515,0.5765382810601876,0.14582682773461075,0.2848372783409504,0.17870137427899146,0.20364772527350572,0.37172404037321594,0.5722037142084858
0.008436526555729103,0.017888400522017567,0.03298998142260576,0.06165739737133691,0.08953093443299587,0.5456710845498657,0.8314144672567643,0.9469823376189789,0.8812365418115622,0.553229405400211,0.5443889798639817
0.03996300583400472,0.9104511439597006,0.031893750066147135,0.33167310293953767,0.6077377367034748,0.4185505091850835,0.8799851076470577,0.31177630607231255,0.6983533397474854,0.542648532971007,0.5218613655239147
0.13844900143045202,0.5339141084919931,0.018568679549517637,0.7167538933771959,0.5822408688700923,0.4512260021966845,0.22135252528280158,0.007426971045498054,0.6379643120963502,0.8461385452998753,0.8726375860640999
0.10097774331983785,0.20519485377320545,0.03957668687211138,0.23627266499986244,0.9662550766522248,0.5094096597044057,0.8376980732893806,0.10560315212861837,0.45879046012389324,0.16648090214437594,0.4145144863758714
0.026085068554330317,0.018447631655744923,0.026527832709660876,0.7667679749731712,0.5682930229942428,0.42099289583020827,0.766215314202468,0.14206225286689378,0.45779565588476057,0.2053529533573064,0.4319297923812888
0.049040529256802586,0.45943705937467416,0.04500256457733394,0.5451071649389192,0.03881480323966624,0.33603434745435645,0.5926658570570571,0.8994067681878264,0.7959392446440416,0.8603046746123758,0.42875284292100313
0.056085403771963645,0.10571628551185186,0.03679352983928816,0.057170308730274844,0.7551211408028337,0.12971749304084546,0.13375414576173672,0.6815115507936692,0.5044235042148538,0.02450455141327368,0.3236124069055444
0.03379084322406679,0.6931064919536939,0.0608882955257673,0.016668309588040997,0.18309895125519127,0.6807586609551067,0.19872590373541954,0.7050425867268512,0.04219164687081156,0.21177803359641312,0.25480098398554596
0.02104094922109131,0.6051868879560586,0.006649288144837082,0.6772317557106824,0.7015947460579336,0.36409629274197963,0.024800778342710883,0.4305609655589263,0.5656708410195722,0.5585406537174238,0.5081069432618902
0.08360068066017093,0.26066266741934874,0.0629051388348815,0.8836943954260319,0.6841454814658452,0.640797296508397,0.985356086502392,0.3239598694693975,0.18741432268449476,0.4797105248239203,0.2044172017203416
0.0793167616553287,0.019872472138854458,0.06481506867960482,0.1975468284633013,0.19133631075204838,0.8423749705504601,0.9418040517595013,0.7772294795501222,0.6773582432612298,0.9451549028244965,0.44773970095555804
0.044739460104230494,0.3356542230720717,0.04855631916509009,0.014514880566505739,0.19825181116892,0.6844201599273347,0.7748997663478138,0.9653738790962356,0.35825693405353476,0.884797052903981,0.8884327612152578
0.10640550348634711,0.5341389060558271,0.07263779263697506,0.9159419510106023,0.661479067530569,0.024505620795439276,0.12016833769878488,0.6955592248514926,0.8719450592829862,0.669245189386072,0.17531648243542375
0.02816194536164465,0.885803766754354,0.05834910234950566,0.4725556189764901,0.7617351963154365,0.3994576186130916,0.6558505848606022,0.35212359241993607,0.001653453848084463,0.15109167356016373,0.8599765428386584
0.021053352564286365,0.5013872523474159,0.08486284499055714,0.9573167155526764,0.9080655338432423,0.0671208539454432,0.5626418382436574,0.07850699714429821,0.7913231069157597,0.9728059274004777,0.6117926626105975
0.10178840870269606,0.9027972713783151,0.11465650134732014,0.14673938909168427,0.46432547320601014,0.2048763212192557,0.47662796827414633,0.010964484811201824,0.06772016757071486,0.3356748922987013,0.9369154548932878
0.013406906083751762,0.632631867286442,0.06785779105749935,0.13593003727526232,0.8215586417759879,0.4623541063152703,0.7145284215721777,0.6116100877038975,0.8425755919332457,0.5629141150324929,0.3951818409635225
0.06723558917829503,0.06452103728538694,0.056596905150933116,0.319716824578147,0.6655855312713485,0.3744158709753912,0.09828164402986084,0.32922914828734506,0.2735181904883648,0.6407323473911801,0.9670440119904254
0.019281870760620563,0.9557911602779794,0.06249526438418292,0.5546867284166364,0.025969396764444097,0.3769488109862259,0.879077449270596,0.879074230463973,0.09758548192009431,0.45056402844935883,0.14399937472115154
0.008678250660204145,0.6575216896061017,0.03613273397655024,0.6125131884850505,0.5058928251354895,0.3673433292528502,0.8074044746820412,0.7199043533094305,0.4775928739636103,0.7615494804144742,0.8936894909781606
0.011545044331963294,0.06962644261329409,0.02056105523947453,0.12639237785195656,0.04044991800022524,0.7232458509900787,0.46344115707034583,0.7702664561999589,0.17607284120307443,0.40679976344451096,0.9112720476583236
0.05529074106241242,0.16959941064674278,0.01610170076028055,0.9210526722137046,0.8939101794717068,0.41005380018743787,0.23172661575454656,0.4121999340005881,0.04504910192335887,0.35438957828904283,0.9894411390199912
0.01766860061562088,0.009684737131270493,0.03840884873177342,0.28625871870735187,0.8820261540722342,0.6016677840349883,0.5569138047405577,0.32576526088693547,0.3667073162601847,0.44717258988808406,0.2321635628728398
0.01190497368849789,0.9741741939972505,0.07161216678563245,0.3537571331899002,0.6415804854294834,0.9479525294062624,0.19960398327864615,0.6699307973043724,0.7834417967301917,0.04925259704674312,0.5973026092906384
0.17045299729698699,0.8141240214261016,0.08329327868257283,0.35367806184788886,0.34599753540390543,0.436912174312742,0.7084898099635181,0.2552399474348379,0.29844484770839064,0.9934773856971213,0.05247277230051517
0.13160202984290229,0.5299849340424003,0.054664670687374566,0.9716432550836441,0.5883650987680424,0.7309554232014475,0.6781511455207051,0.955110176492354,0.07611469402078452,0.8600063449265989,0.8525811249693326
0.0648657501753785,0.38733647142152494,0.009898502514370855,0.008047165752419594,0.9298816199152627,0.5341546308106351,0.7432699314445486,0.3562759572109703,0.10767495518553238,0.7147724170566628,0.13857354731724125
0.047726110157078894,0.08786984178228219,0.025345619626636878,0.743807707121111,0.7627107745186369,0.2529672018994503,0.8550016845195093,0.5692572448317355,0.19806494458706314,0.4412903017658474,0.9431994299652934
0.08295687030615921,0.2991349400412028,0.020570620917654363,0.7572572727969149,0.3122345361706549,0.8563254570988676,0.8895334641836607,0.15331412613902118,0.07637036953422505,0.039239141003401534,0.6947161073335197
